Year,County,Operative_Procedure,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,SIR_2015
2022,Los Angeles,Spleen surgery,Kaiser Foundation Hospital - Los Angeles,Acute Care Hospital,Major Teaching,27,0,0.12,0.0,0.0,14.58,Same,Yes,0.0
2022,Los Angeles,Thoracic surgery,Kaiser Foundation Hospital - Los Angeles,Acute Care Hospital,Major Teaching,188,0,0.75,0.0,0.0,4.93,Same,Yes,0.0
2022,Los Angeles,Abdominal aortic aneurysm repair,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,1,0,0.01,0.0,0.0,16.92,Same,Yes,0.0
2022,Los Angeles,Appendix surgery,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,287,0,2.11,0.0,0.0,1.42,Same,Yes,0.0
2022,Los Angeles,"Bile duct, liver or pancreatic surgery",Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,25,1,0.85,1.18,0.03,6.59,Same,No,1.69
2022,Los Angeles,Cardiac surgery,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,13,0,0.05,0.0,0.0,8.04,Same,Yes,0.0
2022,Los Angeles,Cesarean section,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,1123,1,4.51,0.22,0.01,1.09,Same,Yes,1.13
2022,Los Angeles,Colon surgery,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,183,4,4.09,0.98,0.31,2.36,Same,No,0.81
2022,Los Angeles,Exploratory abdominal surgery (laparotomy),Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,204,1,0.9,1.11,0.03,6.2,Same,No,1.24
2022,Los Angeles,Gallbladder surgery,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,558,2,2.22,0.9,0.15,2.98,Same,No,0.0
2022,Los Angeles,Gastric surgery,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,34,1,0.89,1.12,0.03,6.25,Same,No,2.87
2022,Los Angeles,Hip prosthesis,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,108,1,0.79,1.27,0.03,7.09,Same,No,0.71
2022,Los Angeles,"Hysterectomy, abdominal",Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,177,1,1.56,0.64,0.03,3.16,Same,Yes,0.6
2022,Los Angeles,"Hysterectomy, vaginal",Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,7,0,0.05,0.0,0.0,11.86,Same,Yes,0.0
2022,Los Angeles,Kidney surgery,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,79,0,0.26,0.0,0.0,14.13,Same,Yes,0.0
2022,Los Angeles,Knee prosthesis,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,115,0,0.52,0.0,0.0,7.14,Same,Yes,0.63
2022,Los Angeles,Laminectomy,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,433,0,1.36,0.0,0.0,2.21,Same,Yes,0.0
2022,Los Angeles,Open reduction of fracture,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,110,2,0.81,2.47,0.3,8.92,Same,No,0.0
2022,Los Angeles,Ovarian surgery,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,174,1,0.11,0.0,0.0,16.18,Same,Yes,0.0
2022,Los Angeles,Pacemaker surgery,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,80,0,0.13,0.0,0.0,15.5,Same,Yes,0.0
2022,Los Angeles,Rectal surgery,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,10,0,0.17,0.0,0.0,7.84,Same,Yes,0.0
2022,Los Angeles,Small bowel surgery,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,99,2,1.87,1.07,0.18,3.53,Same,No,0.0
2022,Los Angeles,Spinal fusion,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,452,0,3.92,0.0,0.0,0.77,Better,Yes,0.0
2022,Los Angeles,Spleen surgery,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,9,0,0.03,0.0,0.0,14.58,Same,Yes,0.0
2022,Los Angeles,Thoracic surgery,Kaiser Foundation Hospital-Downey,Acute Care Hospital,Major Teaching,103,0,0.44,0.0,0.0,8.44,Same,Yes,0.0
2022,Los Angeles,Appendix surgery,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,133,0,0.39,0.0,0.0,9.36,Same,Yes,0.0
2022,Los Angeles,"Bile duct, liver or pancreatic surgery",Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,33,0,0.73,0.0,0.0,5.04,Same,Yes,0.0
2022,Los Angeles,Cardiac surgery,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,6,0,0.02,0.0,0.0,8.04,Same,Yes,0.0
2022,Los Angeles,Cesarean section,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,473,0,0.85,0.0,0.0,4.36,Same,Yes,0.0
2022,Los Angeles,Colon surgery,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,182,4,3.62,1.11,0.35,2.67,Same,No,0.63
2022,Los Angeles,Exploratory abdominal surgery (laparotomy),Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,142,0,0.57,0.0,0.0,6.46,Same,Yes,1.14
2022,Los Angeles,Gallbladder surgery,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,217,2,0.91,2.21,0.27,7.97,Same,No,3.18
2022,Los Angeles,Gastric surgery,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,132,0,1.11,0.0,0.0,2.69,Same,Yes,0.0
2022,Los Angeles,Hip prosthesis,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,88,1,0.75,1.34,0.03,7.45,Same,No,1.75
2022,Los Angeles,"Hysterectomy, abdominal",Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,49,0,0.43,0.0,0.0,8.52,Same,Yes,0.0
2022,Los Angeles,"Hysterectomy, vaginal",Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,1,0,0.01,0.0,0.0,11.86,Same,Yes,0.0
2022,Los Angeles,Kidney surgery,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,19,0,0.06,0.0,0.0,13.61,Same,Yes,0.0
2022,Los Angeles,Knee prosthesis,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,53,0,0.25,0.0,0.0,14.76,Same,Yes,1.25
2022,Los Angeles,Open reduction of fracture,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,82,1,0.47,2.15,0.05,11.96,Same,No,0.0
2022,Los Angeles,Ovarian surgery,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,46,0,0.03,0.0,0.0,16.18,Same,Yes,0.0
2022,Los Angeles,Pacemaker surgery,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,41,0,0.06,0.0,0.0,15.5,Same,Yes,0.0
2022,Los Angeles,Rectal surgery,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,32,0,0.26,0.0,0.0,14.03,Same,Yes,0.0
2022,Los Angeles,Small bowel surgery,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,408,2,8.46,0.24,0.04,0.78,Better,Yes,0.69
2022,Los Angeles,Spleen surgery,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,10,0,0.05,0.0,0.0,14.58,Same,Yes,0.0
2022,Los Angeles,Thoracic surgery,Kaiser Foundation Hospital-West La,Acute Care Hospital,Major Teaching,155,1,0.53,1.89,0.05,10.53,Same,No,0.0
2022,Los Angeles,Appendix surgery,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",94,0,0.21,0.0,0.0,17.74,Same,Yes,0.0
2022,Los Angeles,"Bile duct, liver or pancreatic surgery",Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",11,0,0.1,0.71,0.04,5.3,Same,No,0.0
2022,Los Angeles,Cardiac surgery,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.02,0.0,0.0,8.04,Same,Yes,0.0
2022,Los Angeles,Cesarean section,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",190,0,0.23,0.0,0.0,16.04,Same,Yes,0.0
2022,Los Angeles,Colon surgery,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",56,0,1.38,0.0,0.0,2.17,Same,Yes,0.0
2022,Los Angeles,"Coronary bypass,chest incision only",Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0,0.0,0.0,11.899999999999999,Same,Yes,0.0
2022,Los Angeles,Exploratory abdominal surgery (laparotomy),Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",130,0,0.67,0.0,0.0,5.55,Same,Yes,0.0
2022,Los Angeles,Gallbladder surgery,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",242,0,0.34,0.0,0.0,10.91,Same,Yes,0.0
2022,Los Angeles,Gastric surgery,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",238,0,0.8,0.0,0.0,4.64,Same,Yes,0.0
2022,Los Angeles,Hip prosthesis,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",206,0,1.12,0.0,0.0,2.68,Same,Yes,2.11
2022,Los Angeles,"Hysterectomy, abdominal",Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",10,0,0.06,0.0,0.0,7.41,Same,Yes,0.0
2022,Los Angeles,Kidney surgery,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",14,0,0.05,0.0,0.0,13.61,Same,Yes,0.0
2022,Los Angeles,Knee prosthesis,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",331,0,1.14,0.0,0.0,2.62,Same,Yes,0.0
2022,Los Angeles,Laminectomy,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",149,0,0.47,0.0,0.0,7.93,Same,Yes,0.0
2022,Los Angeles,Open reduction of fracture,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",173,0,1.0,0.0,0.0,3.7,Same,Yes,0.0
2022,Los Angeles,Ovarian surgery,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",11,0,0.01,0.0,0.0,16.18,Same,Yes,0.0
2022,Los Angeles,Pacemaker surgery,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",49,0,0.09,0.0,0.0,15.5,Same,Yes,0.0
2022,Los Angeles,Rectal surgery,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",11,0,0.18,0.0,0.0,7.84,Same,Yes,0.0
2022,Los Angeles,Small bowel surgery,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",107,0,2.14,0.0,0.0,1.4,Same,Yes,0.0
2022,Los Angeles,Spinal fusion,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",119,0,0.91,0.0,0.0,4.07,Same,Yes,0.0
2022,Los Angeles,Thoracic surgery,Palmdale Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",17,0,0.04,0.0,0.0,8.75,Same,Yes,0.0
2022,Los Angeles,Appendix surgery,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",147,0,0.37,0.0,0.0,10.08,Same,Yes,0.0
2022,Los Angeles,"Bile duct, liver or pancreatic surgery",Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",15,0,0.16,0.71,0.04,5.3,Same,No,3.78
2022,Los Angeles,Cardiac surgery,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",44,0,0.15,0.0,0.0,8.04,Same,Yes,0.0
2022,Los Angeles,Cesarean section,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",639,1,1.19,0.84,0.04,4.14,Same,No,1.57
2022,Los Angeles,Colon surgery,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",130,4,2.67,1.5,0.48,3.61,Same,No,0.31
2022,Los Angeles,"Coronary bypass,chest and donor incisions",Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",51,0,0.32,0.0,0.0,11.64,Same,Yes,0.0
2022,Los Angeles,Exploratory abdominal surgery (laparotomy),Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",224,0,0.97,0.0,0.0,3.82,Same,Yes,0.0
2022,Los Angeles,Gallbladder surgery,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",242,0,0.86,0.0,0.0,4.3,Same,Yes,1.38
2022,Los Angeles,Gastric surgery,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",61,0,0.43,0.0,0.0,8.56,Same,Yes,5.31
2022,Los Angeles,Hip prosthesis,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",139,1,0.88,1.14,0.03,6.35,Same,No,0.0
2022,Los Angeles,"Hysterectomy, abdominal",Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",146,0,0.92,0.0,0.0,4.01,Same,Yes,0.75
2022,Los Angeles,"Hysterectomy, vaginal",Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",6,0,0.03,0.0,0.0,11.86,Same,Yes,0.0
2022,Los Angeles,Kidney surgery,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",16,0,0.05,0.0,0.0,13.61,Same,Yes,0.0
2022,Los Angeles,Knee prosthesis,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",163,2,0.71,2.82,0.34,10.19,Same,No,0.0
2022,Los Angeles,Laminectomy,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",136,0,0.47,0.0,0.0,7.78,Same,Yes,1.5
2022,Los Angeles,Open reduction of fracture,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",159,3,0.94,3.21,0.66,9.37,Same,No,0.0
2022,Los Angeles,Ovarian surgery,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",106,0,0.08,0.0,0.0,16.18,Same,Yes,0.0
2022,Los Angeles,Pacemaker surgery,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",111,0,0.2,0.0,0.0,15.5,Same,Yes,0.0
2022,Los Angeles,Rectal surgery,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",23,0,0.2,0.0,0.0,18.26,Same,Yes,0.0
2022,Los Angeles,Small bowel surgery,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",118,2,2.3,0.87,0.15,2.87,Same,No,0.0
2022,Los Angeles,Spinal fusion,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",107,2,0.85,2.35,0.29,8.5,Same,No,1.01
2022,Los Angeles,Spleen surgery,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",2,0,0.01,0.0,0.0,14.58,Same,Yes,0.0
2022,Los Angeles,Thoracic surgery,Providence Little Company Of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",58,0,0.13,0.0,0.0,8.75,Same,Yes,0.0
2022,Los Angeles,Appendix surgery,Los Angeles Community Hospital,Acute Care Hospital,"Community, <125 Beds",47,0,0.1,0.0,0.0,9.364999999999998,Same,Yes,0.0
2022,Los Angeles,Colon surgery,Los Angeles Community Hospital,Acute Care Hospital,"Community, <125 Beds",3,0,0.07,0.65,0.05,3.11,Same,Yes,0.0
2022,Los Angeles,Exploratory abdominal surgery (laparotomy),Los Angeles Community Hospital,Acute Care Hospital,"Community, <125 Beds",15,0,0.06,0.0,0.0,6.35,Same,Yes,0.0
2022,Los Angeles,Gallbladder surgery,Los Angeles Community Hospital,Acute Care Hospital,"Community, <125 Beds",98,0,0.17,0.0,0.0,7.65,Same,Yes,0.0
2022,Los Angeles,Hip prosthesis,Los Angeles Community Hospital,Acute Care Hospital,"Community, <125 Beds",10,0,0.08,0.0,0.01,6.32,Same,Yes,0.0
2022,Los Angeles,"Hysterectomy, abdominal",Los Angeles Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0,0.0,0.0,7.41,Same,Yes,0.0
2022,Los Angeles,Knee prosthesis,Los Angeles Community Hospital,Acute Care Hospital,"Community, <125 Beds",13,0,0.07,0.0,0.0,7.45,Same,Yes,0.0
2022,Los Angeles,Open reduction of fracture,Los Angeles Community Hospital,Acute Care Hospital,"Community, <125 Beds",67,0,0.51,0.0,0.0,7.29,Same,Yes,0.0
2022,Los Angeles,Pacemaker surgery,Los Angeles Community Hospital,Acute Care Hospital,"Community, <125 Beds",5,0,0.01,0.0,0.0,15.5,Same,Yes,0.0
2022,Los Angeles,Small bowel surgery,Los Angeles Community Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.03,0.45,0.03,4.155,Same,Yes,0.0
2022,Los Angeles,Thoracic surgery,Los Angeles Community Hospital,Acute Care Hospital,"Community, <125 Beds",11,0,0.03,0.0,0.0,8.75,Same,Yes,0.0
2022,Los Angeles,Abdominal aortic aneurysm repair,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",7,0,0.05,0.0,0.0,16.92,Same,Yes,0.0
2022,Los Angeles,Appendix surgery,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",123,1,0.28,3.52,0.09,19.62,Same,No,0.0
2022,Los Angeles,"Bile duct, liver or pancreatic surgery",Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",31,0,0.21,0.0,0.0,17.74,Same,Yes,0.0
2022,Los Angeles,Cardiac surgery,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",65,0,0.24,0.0,0.0,15.57,Same,Yes,0.0
2022,Los Angeles,Cesarean section,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",836,0,0.86,0.0,0.0,4.3,Same,Yes,0.0
2022,Los Angeles,Colon surgery,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",120,3,2.63,1.14,0.29,3.11,Same,No,0.37
2022,Los Angeles,"Coronary bypass,chest and donor incisions",Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",49,1,0.27,3.68,0.09,20.48,Same,No,0.0
2022,Los Angeles,"Coronary bypass,chest incision only",Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",5,0,0.02,0.0,0.0,11.899999999999999,Same,Yes,0.0
2022,Los Angeles,Exploratory abdominal surgery (laparotomy),Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",186,0,0.82,0.0,0.0,4.53,Same,Yes,1.23
2022,Los Angeles,Gallbladder surgery,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",172,0,0.57,0.0,0.0,6.52,Same,Yes,0.0
2022,Los Angeles,Gastric surgery,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",21,0,0.21,0.0,0.0,17.74,Same,Yes,0.0
2022,Los Angeles,Hip prosthesis,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",220,0,1.18,0.0,0.0,2.55,Same,Yes,1.59
2022,Los Angeles,"Hysterectomy, abdominal",Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",165,0,0.91,0.0,0.0,4.05,Same,Yes,0.0
2022,Los Angeles,"Hysterectomy, vaginal",Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",11,1,0.05,0.0,0.0,11.86,Same,Yes,0.0
2022,Los Angeles,Kidney surgery,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",27,0,0.09,0.0,0.0,13.61,Same,Yes,0.0
2022,Los Angeles,Knee prosthesis,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",232,0,0.86,0.0,0.0,4.29,Same,Yes,0.0
2022,Los Angeles,Laminectomy,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",50,0,0.15,0.0,0.0,6.845000000000001,Same,Yes,0.0
2022,Los Angeles,Open reduction of fracture,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",82,0,0.49,0.0,0.0,7.53,Same,Yes,0.0
2022,Los Angeles,Ovarian surgery,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",129,0,0.08,0.0,0.0,16.18,Same,Yes,0.0
2022,Los Angeles,Pacemaker surgery,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",120,0,0.19,0.0,0.0,15.5,Same,Yes,0.0
2022,Los Angeles,Rectal surgery,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",36,1,0.29,3.43,0.09,19.08,Same,No,0.0
2022,Los Angeles,Small bowel surgery,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",69,1,1.27,0.79,0.04,3.9,Same,No,0.56
2022,Los Angeles,Spinal fusion,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",61,0,0.46,0.0,0.0,8.07,Same,Yes,1.42
2022,Los Angeles,Spleen surgery,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0,0.0,0.0,14.58,Same,Yes,0.0
2022,Los Angeles,Thoracic surgery,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",74,0,0.16,0.0,0.0,8.75,Same,Yes,0.0
2022,Los Angeles,Appendix surgery,Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",28,0,0.07,0.0,0.0,9.364999999999998,Same,Yes,0.0
2022,Los Angeles,"Bile duct, liver or pancreatic surgery",Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",1,0,0.01,0.71,0.04,5.3,Same,No,0.0
2022,Los Angeles,Colon surgery,Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",18,0,0.48,0.0,0.0,7.67,Same,Yes,0.0
2022,Los Angeles,Exploratory abdominal surgery (laparotomy),Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",19,0,0.11,0.0,0.0,6.35,Same,Yes,0.0
2022,Los Angeles,Gallbladder surgery,Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",35,1,0.14,0.0,0.0,7.65,Same,Yes,0.0
2022,Los Angeles,Gastric surgery,Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",12,0,0.12,0.0,0.0,6.37,Same,Yes,0.0
2022,Los Angeles,Hip prosthesis,Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",24,0,0.16,0.0,0.01,6.32,Same,Yes,0.0
2022,Los Angeles,"Hysterectomy, abdominal",Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",16,0,0.1,0.0,0.0,7.41,Same,Yes,0.0
2022,Los Angeles,"Hysterectomy, vaginal",Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",2,0,0.01,0.0,0.0,11.86,Same,Yes,0.0
2022,Los Angeles,Knee prosthesis,Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",9,0,0.04,0.0,0.0,7.45,Same,Yes,0.0
2022,Los Angeles,Open reduction of fracture,Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",49,0,0.33,0.0,0.0,11.25,Same,Yes,0.0
2022,Los Angeles,Ovarian surgery,Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",18,0,0.01,0.0,0.0,16.18,Same,Yes,0.0
2022,Los Angeles,Pacemaker surgery,Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",11,0,0.02,0.0,0.0,15.5,Same,Yes,0.0
2022,Los Angeles,Rectal surgery,Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",3,0,0.05,0.0,0.0,7.84,Same,Yes,0.0
2022,Los Angeles,Small bowel surgery,Memorial Hospital Of Gardena,Acute Care Hospital,"Community, <125 Beds",6,0,0.11,0.45,0.03,4.155,Same,Yes,0.0
2022,Los Angeles,Abdominal aortic aneurysm repair,Glendale Memorial Hospital And Health Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.01,0.0,0.0,16.92,Same,Yes,0.0
2022,Los Angeles,Appendix surgery,Glendale Memorial Hospital And Health Center,Acute Care Hospital,"Community, >250 Beds",69,0,0.18,0.0,0.0,9.364999999999998,Same,Yes,0.0
2022,Los Angeles,"Bile duct, liver or pancreatic surgery",Glendale Memorial Hospital And Health Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.02,0.71,0.04,5.3,Same,No,0.0
2022,Los Angeles,Cardiac surgery,Glendale Memorial Hospital And Health Center,Acute Care Hospital,"Community, >250 Beds",27,0,0.07,0.0,0.0,8.04,Same,Yes,0.0
2022,Los Angeles,Cesarean section,Glendale Memorial Hospital And Health Center,Acute Care Hospital,"Community, >250 Beds",498,1,0.28,3.52,0.09,19.62,Same,No,0.0
2022,Los Angeles,Colon surgery,Glendale Memorial Hospital And Health Center,Acute Care Hospital,"Community, >250 Beds",84,1,2.04,0.49,0.02,2.42,Same,Yes,0.63
2022,Los Angeles,"Coronary bypass,chest and donor incisions",Glendale Memorial Hospital And Health Center,Acute Care Hospital,"Community, >250 Beds",65,0,0.35,0.0,0.0,10.69,Same,Yes,0.0
2022,Los Angeles,"Coronary bypass,chest incision only",Glendale Memorial Hospital And Health Center,Acute Care Hospital,"Community, >250 Beds",11,0,0.04,0.0,0.0,11.899999999999999,Same,Yes,0.0
2022,Los Angeles,Exploratory abdominal surgery (laparotomy),Glendale Memorial Hospital And Health Center,Acute Care Hospital,"Community, >250 Beds",99,0,0.5,0.0,0.0,7.41,Same,Yes,0.0
2022,Los Angeles,Gallbladder surgery,Glendale Memorial Hospital And Health Center,Acute Care Hospital,"Community, >250 Beds",115,0,0.37,0.0,0.0,10.05,Same,Yes,0.0
2022,Los Angeles,Gastric surgery,Glendale Memorial Hospital And Health Center,Acute Care Hospital,"Community, >250 Beds",61,0,0.32,0.0,0.0,11.71,Same,Yes,0.0
2022,Los Angeles,Hip prosthesis,Glendale Memorial Hospital And Health Center,Acute Care Hospital,"Community, >250 Beds",110,0,0.49,0.0,0.0,7.51,Same,Yes,0.0
2022,Los Angeles,"Hysterectomy, abdominal",Glendale Memorial Hospital And Health Center,Acute Care Hospital,"Community, >250 Beds",44,1,0.34,2.93,0.07,16.34,Same,No,7.35
2022,Los Angeles,"Hysterectomy, vaginal",Glendale Memorial Hospital And Health Center,Acute Care Hospital,"Community, >250 Beds",31,2,0.13,0.0,0.0,11.86,Same,Yes,0.0
